envSteps,gradientSteps,totalReward,worldModelLoss,reconstructionLoss,rewardPredictorLoss,klLoss,actorLoss,criticLoss,entropies,logprobs,advantages,criticValues
121000,11600,149.1349480968905,11308.5875,11308.0400390625,-1.0795480012893677,1.6263333797454833,0.026764867827296257,1.3418495655059814,9.08555793762207,22.36551284790039,-0.0012666968395933509,39.02615737915039
122000,11700,206.50154798761687,11306.4859375,11306.46484375,-1.4320464134216309,1.4525290966033935,-0.13404321670532227,1.2410240173339844,9.191917419433594,22.285667419433594,0.005525626707822084,38.90861511230469
123000,11800,30.43478260869619,11310.6255859375,11309.6015625,-0.6412506699562073,1.6654106616973876,-0.07094071805477142,1.289035439491272,9.228581428527832,22.620637893676758,0.0030018906109035015,47.486019134521484
124000,11900,79.6875000000049,11316.1099609375,11310.2431640625,3.8942952156066895,1.9720460414886474,-0.03708507865667343,1.5825027227401733,8.956424713134766,21.96274185180664,0.001275495276786387,43.43862533569336
125000,12000,-9.836065573771286,11309.34921875,11308.3291015625,-0.6161786317825317,1.6366678714752196,0.22286991775035858,1.9447811841964722,8.907379150390625,22.185720443725586,-0.009710208512842655,51.8692741394043
126000,12100,112.32876712329274,11307.6060546875,11306.2900390625,-0.5231277346611023,1.83951416015625,0.08168710023164749,1.2917605638504028,9.11247730255127,21.02031135559082,-0.0037876467686146498,51.010440826416016
127000,12200,175.00000000000512,11306.84921875,11306.1259765625,-1.0009163618087769,1.7246171474456786,-0.0666620135307312,1.3224811553955078,9.200675010681152,21.722885131835938,0.0028517944738268852,49.61607360839844
128000,12300,467.6691729323206,11307.4322265625,11306.6884765625,-0.892926812171936,1.636060857772827,-0.03059636428952217,1.328798532485962,8.762397766113281,20.86639976501465,0.0013497774489223957,53.37708282470703
129000,12400,403.59712230214984,11306.0728515625,11305.931640625,-1.475390076637268,1.6172822952270507,-0.017196273431181908,1.4006738662719727,9.266952514648438,21.624874114990234,0.0005201876629143953,49.165061950683594
130000,12500,311.34751773048987,11304.61484375,11304.8623046875,-1.7863094806671143,1.5382431983947753,0.03484570235013962,1.3661943674087524,9.274088859558105,21.61220932006836,-0.0014946033479645848,50.2935905456543
131000,12600,100.00000000000391,11305.7701171875,11306.0078125,-1.802294135093689,1.5646151542663573,0.052882641553878784,1.4328337907791138,9.2808837890625,22.542526245117188,-0.002306554466485977,54.50004196166992
132000,12700,476.92307692307054,11304.7876953125,11304.22265625,-0.872525691986084,1.4366766452789306,0.03662283346056938,1.3778014183044434,9.252907752990723,21.85934066772461,-0.001102767768315971,54.28422546386719
133000,12800,215.61461794020394,11307.655859375,11306.55859375,-0.3635112941265106,1.460957908630371,0.03083154745399952,1.335015892982483,9.30688190460205,21.217470169067383,-0.0015143523924052715,62.85679626464844
134000,12900,493.74999999999034,11308.1265625,11307.4853515625,-1.0101927518844604,1.6507669925689696,0.035564322024583817,1.2845028638839722,9.12878131866455,21.62825584411621,-0.001855423441156745,60.95722579956055
135000,13000,445.751633986918,11307.7603515625,11306.6376953125,-0.4849269688129425,1.6077274322509765,-0.0324806310236454,1.4028724431991577,9.123405456542969,21.774486541748047,0.001402644906193018,61.70582962036133
136000,13100,236.33633633634068,11307.5884765625,11306.0224609375,-0.05283191055059433,1.6183568477630614,-0.07705183327198029,0.8700881600379944,9.222704887390137,21.7797908782959,0.0030349958688020706,66.90538024902344
137000,13200,674.8091603053336,11307.5455078125,11306.884765625,-0.9469818472862244,1.6084827423095702,0.01723521016538143,1.1285827159881592,9.37092113494873,22.001684188842773,-0.000829889380838722,64.61611938476562
138000,13300,401.8587360594633,11307.663671875,11306.57421875,-0.5625328421592712,1.6522389888763427,0.09620669484138489,1.2012498378753662,9.352302551269531,22.334789276123047,-0.0038437817711383104,69.230712890625
139000,13400,552.4590163934301,11307.88828125,11306.1181640625,-0.14830945432186127,1.9182225704193114,0.034792784601449966,1.4931837320327759,9.296472549438477,22.54473304748535,-0.0012457937700673938,71.20555877685547
140000,13500,222.80701754385728,11308.773046875,11306.96875,0.1088382676243782,1.6955622673034667,-0.01591251976788044,1.2358760833740234,9.364192962646484,22.176252365112305,0.0009127511293627322,77.2712173461914
141000,13600,427.0758122743541,11307.4927734375,11306.6435546875,-1.0140001773834229,1.8633171558380126,0.12276559323072433,1.7241621017456055,9.255754470825195,22.785123825073242,-0.005106024909764528,69.08628845214844
142000,13700,347.18309859153754,11307.3921875,11306.3876953125,-0.6485015749931335,1.6526028156280517,0.04004940018057823,1.4662868976593018,9.340875625610352,22.84076499938965,-0.0016331672668457031,70.46781158447266
143000,13800,344.089456869005,11306.304296875,11305.19140625,-0.422227680683136,1.5345601081848144,-0.029766956344246864,1.8162416219711304,8.976961135864258,21.147306442260742,0.0014272273983806372,67.60958862304688
144000,13900,599.9999999999852,11308.16953125,11306.05859375,0.16788604855537415,1.9434355735778808,0.007840210571885109,1.836849570274353,8.797972679138184,20.780519485473633,-0.00013750801736023277,72.6926498413086
145000,14000,571.328671328658,11310.7115234375,11307.822265625,0.3953334391117096,2.4933165550231933,-0.09937142580747604,1.5586371421813965,8.960269927978516,22.175609588623047,0.004389850422739983,83.84534454345703
146000,14100,546.1538461538322,11310.0240234375,11308.109375,-0.30789658427238464,2.2218863010406493,-0.14057886600494385,1.6176741123199463,9.238495826721191,22.68620491027832,0.00630530109629035,84.23648071289062
147000,14200,453.6332179930681,11306.6373046875,11305.36328125,-0.38271740078926086,1.6573108673095702,-0.008198981173336506,1.4445289373397827,9.281485557556152,22.32427978515625,0.00026170240016654134,77.40072631835938
148000,14300,210.81081081081055,11308.726171875,11306.833984375,-0.014593195170164108,1.907232666015625,-0.056784216314554214,1.4265915155410767,9.405471801757812,22.48660659790039,0.0028289654292166233,84.64191436767578
149000,14400,230.33033033033578,11306.515234375,11304.98828125,-0.09525051712989807,1.6224414348602294,-0.03979438543319702,1.2150981426239014,9.486773490905762,22.336132049560547,0.001711858669295907,88.30651092529297
150000,14500,535.0877192982305,11307.386328125,11306.2587890625,-0.6915209889411926,1.8189870357513427,-0.12026901543140411,1.7989802360534668,9.468742370605469,22.934528350830078,0.005052825901657343,86.65274810791016
151000,14600,312.462908011857,11306.905859375,11305.3740234375,-0.37251439690589905,1.9037693977355956,0.05006657540798187,1.771977424621582,9.393716812133789,23.20474624633789,-0.00206582760438323,88.32669067382812
152000,14700,470.37037037035674,11305.83359375,11304.2060546875,0.05154801532626152,1.5753351688385009,-0.009906060062348843,1.5687711238861084,9.433751106262207,22.996055603027344,3.7760724808322266e-05,90.90723419189453
153000,14800,288.1578947368332,11307.4244140625,11305.6357421875,-0.132468581199646,1.9215547084808349,0.16679269075393677,1.696635127067566,9.283265113830566,22.973548889160156,-0.006335292011499405,88.72373962402344
154000,14900,315.4929577464668,11307.1412109375,11305.2841796875,-0.13711698353290558,1.9933501720428466,-0.08610818535089493,2.655346155166626,9.1866455078125,22.82991600036621,0.003350535873323679,85.65567779541016
155000,15000,425.0836120401197,11308.4361328125,11307.0478515625,-0.6868153214454651,2.0748862266540526,-0.030482031404972076,2.0908493995666504,9.49305534362793,23.13072967529297,0.0020014329347759485,85.53857421875
156000,15100,532.398753894071,11310.06796875,11307.6640625,0.16525496542453766,2.239074373245239,0.050449978560209274,1.9001437425613403,9.589958190917969,23.106407165527344,-0.002212801016867161,90.18647766113281
